AYUNTAMIENTOS
"07/06/2021 13:19 (UTC-7)"
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATÁLOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CON_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
3748,3787,39,3748,100.0000,3257,86.8996,22.3852,491,1895749,834884,831581,44.0397

CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,CC_PAN_PRI_PRD,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAS,PES,RSP,FXM,CAND_IND_EGL,CAND_IND_JAUR,CAND_IND_JRRBC,CAND_IND_EQJ,CAND_IND_CNY,CAND_IND_YCCL,CAND_IND_HJSA,CAND_IND_OOG,CAND_IND_PMR,CAND_IND_CAQR,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'261201C0200,'261201C02004,26,SONORA,064,HUATABAMPO,1201,0002,C,0,1,4,361,273,8,270,84,-,-,-,8,8,14,137,-,4,-,1,-,-,-,-,-,-,6,-,-,-,-,-,-,-,0,8,270,270,589,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,D,ec46df63c16e3759472fe33b6f86284f44c8e70065ea867dc75a952819b4b378,"06/06/2021 21:28:09","06/06/2021 21:41:22","06/06/2021 21:41:42",CASILLA,MOVIL,"ACTA PREP"
'261202B0100,'261202B01004,26,SONORA,064,HUATABAMPO,1202,0001,B,0,1,4,363,289,8,297,107,-,-,-,6,12,28,132,-,2,-,1,-,-,-,-,-,-,8,-,-,-,-,-,-,-,0,1,297,297,615,46,,1,D,d3f8aeee4616b80e1a5f340f5bc18d2e6dfa876f62724681ecbb4c08be6640e3,"07/06/2021 00:34:18","07/06/2021 03:01:32","07/06/2021 03:04:10",CASILLA,MOVIL,"ACTA PREP"
'261202C0100,'261202C01004,26,SONORA,064,HUATABAMPO,1202,0001,C,0,1,4,339,316,5,321,122,-,-,-,1,17,34,125,-,4,-,0,-,-,-,-,-,-,8,-,-,-,-,-,-,-,0,10,321,321,615,46,,1,D,a33f1c779918c7f179bd44cec810631381de03992687a5ae742837bea5619f80,"07/06/2021 02:59:00","07/06/2021 03:23:02","07/06/2021 03:23:27",CATD,ESCANER,"ACTA PREP"
'261203B0100,'261203B01004,26,SONORA,064,HUATABAMPO,1203,0001,B,0,2,4,442,257,1,258,94,-,-,-,9,10,20,111,-,2,-,0,-,-,-,-,-,-,2,-,-,-,-,-,-,-,0,10,258,258,655,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,D,20ca7a4c2a9bf8d5df6bf2dd079d903a1b090b7f11754dacd970298957ffc9b0,"06/06/2021 22:35:09","06/06/2021 23:25:31","06/06/2021 23:25:34",CASILLA,MOVIL,"ACTA PREP"
'261203C0100,'261203C01004,26,SONORA,064,HUATABAMPO,1203,0001,C,0,2,4,454,237,7,244,80,-,-,-,7,8,17,114,-,4,-,3,-,-,-,-,-,-,3,-,-,-,-,-,-,-,0,8,244,244,655,46,,1,D,ea6f7800c483036eb1782c013027120101e59d03bea2b25d0b3bcb248359020e,"06/06/2021 23:23:42","07/06/2021 01:34:16","07/06/2021 01:34:19",CASILLA,MOVIL,"ACTA PREP"
'261203C0200,'261203C02004,26,SONORA,064,HUATABAMPO,1203,0002,C,0,2,4,416,283,6,283,95,-,-,-,7,13,27,129,-,4,-,2,-,-,-,-,-,-,6,-,-,-,-,-,-,-,0,0,283,283,655,46,,1,D,3ca69fa45b2f6d6a9ed42a5730b9ddfce249d1c3170f3fd0263d360092b028a0,"06/06/2021 23:28:39","07/06/2021 01:42:14","07/06/2021 01:42:25",CASILLA,MOVIL,"ACTA PREP"
'261203C0300,'261203C03004,26,SONORA,064,HUATABAMPO,1203,0003,C,0,2,4,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,655,46,"SIN ACTA POR PAQUETE ENTREGADO SIN SOBRE",0,D,,"07/06/2021 07:09:00","07/06/2021 07:12:30","07/06/2021 07:12:30",CATD,ESCANER,"ACTA PREP"
'261203C0400,'261203C04004,26,SONORA,064,HUATABAMPO,1203,0004,C,0,2,4,407,282,7,0,107,-,-,-,5,5,30,127,-,2,-,2,-,-,-,-,-,-,4,-,-,-,-,-,-,-,0,13,291,295,654,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,D,f8089eb967d203fe7ed0e969c370f8ad54b73d46f9e3b14375a0747fe4e00047,"07/06/2021 00:15:40","07/06/2021 03:16:29","07/06/2021 03:16:53",CASILLA,MOVIL,"ACTA PREP"
'261204B0100,'261204B01004,26,SONORA,064,HUATABAMPO,1204,0001,B,0,2,4,232,221,0,221,71,-,-,-,4,12,24,103,-,3,-,0,-,-,-,-,-,-,0,-,-,-,-,-,-,-,1,3,221,221,408,46,,1,I,ca0a45e637edbb15f46c26a4924ecf005ad6267ba19a382b78c0645a9af6ab4e,"07/06/2021 00:18:00","07/06/2021 00:41:47","07/06/2021 00:42:11",CATD,ESCANER,"ACTA PREP"
'261204C0100,'261204C01003,26,SONORA,064,HUATABAMPO,1204,0001,C,0,2,3,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,408,46,"SIN ACTA POR PAQUETE ENTREGADO SIN SOBRE",0,I,,"07/06/2021 07:09:00","07/06/2021 07:15:35","07/06/2021 07:15:35",CATD,ESCANER,"ACTA PREP"
'261205B0100,'261205B01004,26,SONORA,064,HUATABAMPO,1205,0001,B,0,2,4,315,334,3,337,101,-,-,-,4,3,15,196,-,0,-,3,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,10,337,332,607,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,df0f2c7056b37ab7071ee0349692929c97cbdaaa2f822bcc35cb4d7178de740e,"07/06/2021 00:09:00","07/06/2021 00:37:49","07/06/2021 00:37:53",CATD,ESCANER,"ACTA PREP"
'261205C0100,'261205C01004,26,SONORA,064,HUATABAMPO,1205,0001,C,0,2,4,339,311,1,312,85,-,-,-,0,8,10,196,-,5,-,0,-,-,-,-,-,-,3,-,-,-,-,-,-,-,0,5,312,312,606,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,bd742a6491c0948ae8c773a122ee6e2c7569a83d61c0a28ceffdcab1f964a03d,"07/06/2021 23:56:00","07/06/2021 00:17:18","07/06/2021 00:17:31",CATD,ESCANER,"ACTA PREP"
'261206B0100,'261206B01004,26,SONORA,064,HUATABAMPO,1206,0001,B,0,2,4,358,335,3,0,71,-,-,-,9,6,31,188,-,3,-,4,-,-,-,-,-,-,8,-,-,-,-,-,-,-,0,18,338,338,651,46,,1,I,978961c10753e90770cf2105c1123f788f7326dd86155c0b07a00e2a8e2fdb17,"07/06/2021 01:01:00","07/06/2021 03:21:26","07/06/2021 03:22:09",CATD,ESCANER,"ACTA PREP"
'261206C0100,'261206C01004,26,SONORA,064,HUATABAMPO,1206,0001,C,0,2,4,348,345,2,0,94,-,-,-,7,5,30,181,-,4,-,4,-,-,-,-,-,-,6,-,-,-,-,-,-,-,0,16,347,347,651,46,,1,I,8b3907883a6c3e85440420881a0dba9acdc76399310609055d3219d8a89312ce,"07/06/2021 00:55:00","07/06/2021 01:24:05","07/06/2021 01:24:14",CATD,ESCANER,"ACTA PREP"
'261207B0100,'261207B01004,26,SONORA,064,HUATABAMPO,1207,0001,B,0,2,4,292,318,0,318,103,-,-,-,5,7,9,178,-,2,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,0,12,318,318,565,46,,1,I,d96c39fdd8c389e96aeca1a2b5126ecee60fce191b70e185212e4b795e03e723,"07/06/2021 02:34:00","07/06/2021 02:59:42","07/06/2021 03:00:04",CATD,ESCANER,"ACTA PREP"
'261207C0100,'261207C01004,26,SONORA,064,HUATABAMPO,1207,0001,C,0,2,4,338,269,3,272,75,-,-,-,10,11,9,144,-,10,-,0,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,13,272,272,565,46,,1,I,554694dcddc8a9accef93d583b4c233b143a3723529803503205ea12dd92a8f9,"07/06/2021 02:41:00","07/06/2021 05:06:40","07/06/2021 05:07:48",CATD,ESCANER,"ACTA PREP"
'261208B0100,'261208B01004,26,SONORA,064,HUATABAMPO,1208,0001,B,0,2,4,361,328,0,328,121,-,-,-,7,6,21,142,-,11,-,2,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,18,328,328,645,46,,1,I,8afb77dc20f453edc9fafe622f8e0d706e3b2b0d06026af64707dff56caa90fc,"07/06/2021 03:03:00","07/06/2021 03:21:04","07/06/2021 03:21:08",CATD,ESCANER,"ACTA PREP"
'261208C0100,'261208C01004,26,SONORA,064,HUATABAMPO,1208,0001,C,0,2,4,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,645,46,"SIN ACTA POR PAQUETE ENTREGADO SIN SOBRE",0,I,,"07/06/2021 07:12:00","07/06/2021 07:15:23","07/06/2021 07:15:23",CATD,ESCANER,"ACTA PREP"
'261209B0100,'261209B01004,26,SONORA,064,HUATABAMPO,1209,0001,B,0,2,4,281,0,1,0,93,-,-,-,8,19,3,144,-,12,-,2,-,-,-,-,-,-,4,-,-,-,-,-,-,-,0,14,299,299,535,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,b188c017ed84027fc924166496e7e4d6e561024836d933fb3a690e4e6979d2cc,"07/06/2021 00:16:14","07/06/2021 02:55:59","07/06/2021 02:56:33",CASILLA,MOVIL,"ACTA PREP"
'261209C0100,'261209C01004,26,SONORA,064,HUATABAMPO,1209,0001,C,0,2,4,271,308,1,309,95,-,-,-,5,19,10,153,-,5,-,4,-,-,-,-,-,-,7,-,-,-,-,-,-,-,0,0,309,298,535,46,,1,I,f301ffe711b88172f8b41b9202376aac136690af3d2ddb4a2e892b355dec8911,"07/06/2021 00:58:32","07/06/2021 03:19:00","07/06/2021 03:19:10",CASILLA,MOVIL,"ACTA PREP"
'261209C0200,'261209C02004,26,SONORA,064,HUATABAMPO,1209,0002,C,0,2,4,273,306,0,306,94,-,-,-,6,29,6,149,-,6,-,5,-,-,-,-,-,-,4,-,-,-,-,-,-,-,0,7,306,306,534,46,,1,I,2b843db10a3f567c8dd47640d581c480f90609db87a3526f8d38ff315374bdf9,"07/06/2021 00:36:51","07/06/2021 03:05:01","07/06/2021 03:05:22",CASILLA,MOVIL,"ACTA PREP"
'261210B0100,'261210B01004,26,SONORA,064,HUATABAMPO,1210,0001,B,0,2,4,300,188,6,194,80,-,-,-,9,10,15,69,-,0,-,2,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,9,194,194,450,46,,1,I,54d635d6c535f534f205cd0955a328e59fc5f4b45e6c4bda487af0af279689db,"06/06/2021 23:21:19","07/06/2021 01:30:32","07/06/2021 01:30:47",CASILLA,MOVIL,"ACTA PREP"
'261210E0100,'261210E01004,26,SONORA,064,HUATABAMPO,1210,0001,E,0,2,4,199,229,0,229,110,-,-,-,1,2,29,78,-,0,-,1,-,-,-,-,-,-,2,-,-,-,-,-,-,-,0,6,229,229,383,46,,1,I,8b35094b1ed9f8d525d72f5289962b2258bb3ed6c739072cd96695199df9085b,"07/06/2021 03:47:00","07/06/2021 03:48:45","07/06/2021 03:49:12",CATD,ESCANER,"ACTA PREP"
'261210E0101,'261210E01014,26,SONORA,064,HUATABAMPO,1210,0001,E,1,2,4,195,232,0,232,113,-,-,-,4,10,24,67,-,2,-,1,-,-,-,-,-,-,2,-,-,-,-,-,-,-,0,9,232,232,382,46,,1,I,13cd973ff2245340d8a9f8284d9b8df1476302a4f6285d12c26c4c32d5e84030,"07/06/2021 01:50:00","07/06/2021 04:25:52","07/06/2021 04:27:13",CATD,ESCANER,"ACTA PREP"
'261211B0100,'261211B01004,26,SONORA,064,HUATABAMPO,1211,0001,B,0,1,4,337,347,2,350,122,-,-,-,4,15,20,152,-,4,-,1,-,-,-,-,-,-,20,-,-,-,-,-,-,-,0,10,350,348,641,46,,1,I,367cfd6ae1d4987af572e0c0d7889cce188cd13b55fb7b30121dc3efd6a2988c,"06/06/2021 23:04:32","07/06/2021 00:59:58","07/06/2021 01:00:02",CASILLA,MOVIL,"ACTA PREP"
'261211C0100,'261211C01004,26,SONORA,064,HUATABAMPO,1211,0001,C,0,1,4,317,360,6,366,108,-,-,-,6,22,31,172,-,5,-,1,-,-,-,-,-,-,15,-,-,-,-,-,-,-,0,6,366,366,640,46,,1,I,4ad030848c46b686e2d2d03510f264723cd8a6e750b8ef98d3cc8e2c4b13206c,"06/06/2021 23:00:31","07/06/2021 00:42:45","07/06/2021 00:42:48",CASILLA,MOVIL,"ACTA PREP"
'261211C0200,'261211C02004,26,SONORA,064,HUATABAMPO,1211,0002,C,0,1,4,308,367,10,377,139,-,-,-,3,13,34,157,-,2,-,0,-,-,-,-,-,-,17,-,-,-,-,-,-,-,0,12,377,377,640,46,,1,I,65bacbaaf006b704dc676b7cbc4008bdadf5168aa5b00bdf874dd04d375daed0,"06/06/2021 21:25:30","06/06/2021 21:30:02","06/06/2021 21:30:10",CASILLA,MOVIL,"ACTA PREP"
'261212B0100,'261212B01004,26,SONORA,064,HUATABAMPO,1212,0001,B,0,1,4,324,328,3,338,110,-,-,-,9,24,20,138,-,2,-,0,-,-,-,-,-,-,15,-,-,-,-,-,-,-,1,10,338,329,610,46,,1,I,df1660d64d7b895c65d85e09d96a1fcbbb373a11f3b96573b8943da54a572fc8,"07/06/2021 00:41:00","07/06/2021 01:12:17","07/06/2021 01:12:21",CATD,ESCANER,"ACTA PREP"
'261212C0100,'261212C01004,26,SONORA,064,HUATABAMPO,1212,0001,C,0,1,4,291,355,7,501,139,-,-,-,5,17,17,149,-,4,-,0,-,-,-,-,-,-,19,-,-,-,-,-,-,-,1,7,501,358,609,46,,1,I,5b6a11826a17ed74c4b5557143d3d403aa10efc9fd305af4b0469fbc2a14ba95,"06/06/2021 22:41:37","06/06/2021 23:40:40","06/06/2021 23:40:44",CASILLA,MOVIL,"ACTA PREP"
'261212C0200,'261212C02004,26,SONORA,064,HUATABAMPO,1212,0002,C,0,1,4,305,350,5,0,134,-,-,-,8,21,26,135,-,4,-,3,-,-,-,-,-,-,12,-,-,-,-,-,-,-,0,7,350,350,609,46,,1,I,31741f2fb20f7c0a5dcd46c04a7e6277ccb09b0cf92348ed1ee5d88a5620b672,"07/06/2021 00:48:00","07/06/2021 01:27:06","07/06/2021 01:27:26",CATD,ESCANER,"ACTA PREP"
'261213B0100,'261213B01004,26,SONORA,064,HUATABAMPO,1213,0001,B,0,2,4,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,521,46,"SIN ACTA POR PAQUETE ENTREGADO SIN SOBRE",0,I,,"07/06/2021 07:16:00","07/06/2021 07:28:04","07/06/2021 07:28:04",CATD,ESCANER,"ACTA PREP"
'261213C0100,'261213C01004,26,SONORA,064,HUATABAMPO,1213,0001,C,0,2,4,0,253,1,254,88,-,-,-,7,29,9,99,-,7,-,1,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,14,254,254,520,46,,1,I,9b82dbf4a17238030e68a9394700168ad3315c148109a4c66a482e1395b32460,"07/06/2021 02:17:00","07/06/2021 02:48:26","07/06/2021 02:48:46",CATD,ESCANER,"ACTA PREP"
'261213C0200,'261213C02004,26,SONORA,064,HUATABAMPO,1213,0002,C,0,2,4,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,520,46,"SIN ACTA POR PAQUETE ENTREGADO SIN SOBRE",0,I,,"07/06/2021 07:17:00","07/06/2021 07:28:41","07/06/2021 07:28:41",CATD,ESCANER,"ACTA PREP"
'261214B0100,'261214B01004,26,SONORA,064,HUATABAMPO,1214,0001,B,0,2,4,267,300,2,300,83,-,-,-,12,52,36,87,-,5,-,0,-,-,-,-,-,-,3,-,-,-,-,-,-,-,0,22,300,300,524,46,,1,I,6618622c63ed1178fd69480c9088675056f404cd25f9ea0a037b03468b4e7128,"07/06/2021 01:48:00","07/06/2021 02:28:08","07/06/2021 02:28:11",CATD,ESCANER,"ACTA PREP"
'261214C0100,'261214C01004,26,SONORA,064,HUATABAMPO,1214,0001,C,0,2,4,294,275,0,0,94,-,-,-,6,35,28,96,-,5,-,3,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,8,275,275,523,46,,1,I,c18c98b633224259db1eca41ab7e7ad2bd960169aecba9dfebcdd45165190b36,"06/06/2021 22:42:52","06/06/2021 23:43:59","06/06/2021 23:44:15",CASILLA,MOVIL,"ACTA PREP"
'261215B0100,'261215B01004,26,SONORA,064,HUATABAMPO,1215,0001,B,0,2,4,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,516,46,"SIN ACTA POR PAQUETE ENTREGADO SIN SOBRE",0,I,,"07/06/2021 07:19:00","07/06/2021 07:28:51","07/06/2021 07:28:51",CATD,ESCANER,"ACTA PREP"
'261215C0100,'261215C01004,26,SONORA,064,HUATABAMPO,1215,0001,C,0,2,4,265,265,265,296,118,-,-,-,7,5,5,138,-,9,-,1,-,-,-,-,-,-,3,-,-,-,-,-,-,-,10,10,296,306,515,46,,1,I,0c341bfbb54bf7b6d647ae7bd15094e4852e9d6613edfb2582690ba777531195,"07/06/2021 01:23:00","07/06/2021 02:13:30","07/06/2021 02:13:34",CATD,ESCANER,"ACTA PREP"
'261215C0200,'261215C02004,26,SONORA,064,HUATABAMPO,1215,0002,C,0,2,4,262,294,4,0,105,-,-,-,5,10,6,158,-,2,-,1,-,-,-,-,-,-,"Sin dato",-,-,-,-,-,-,-,0,12,299,299,515,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,a9ed28b96168cfe79e6a370ab0014996ec46041b52ffd56857ffbb66cb209db5,"06/06/2021 22:58:30","07/06/2021 00:40:06","07/06/2021 00:40:09",CASILLA,MOVIL,"ACTA PREP"
'261216B0100,'261216B01004,26,SONORA,064,HUATABAMPO,1216,0001,B,0,2,4,362,302,0,302,96,-,-,-,6,24,16,141,-,7,-,1,-,-,-,-,-,-,0,-,-,-,-,-,-,-,1,10,302,302,620,46,,1,I,df25953b0a475c2516e8f182d4147657dbac4bb1e7fbd753e04ec9c668c07d1a,"07/06/2021 00:14:48","07/06/2021 02:57:58","07/06/2021 02:58:44",CASILLA,MOVIL,"ACTA PREP"
'261216C0100,'261216C01004,26,SONORA,064,HUATABAMPO,1216,0001,C,0,2,4,335,321,0,308,89,-,-,-,4,42,17,150,-,5,-,0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,0,14,308,322,620,46,,1,I,3d7ec9d3b1cf96173e060aeff728dcbd84832d7c01f63be3e8186370f30058dd,"06/06/2021 23:18:21","07/06/2021 01:26:18","07/06/2021 01:26:23",CASILLA,MOVIL,"ACTA PREP"
'261216C0200,'261216C02004,26,SONORA,064,HUATABAMPO,1216,0002,C,0,2,4,347,318,0,318,107,-,-,-,4,18,16,153,-,2,-,2,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,16,318,318,620,46,,1,I,4b21040b583a90e270577d0b142e18224d40c66b1a67a1f51dca21ac40f3400a,"07/06/2021 02:05:04","07/06/2021 03:36:36","07/06/2021 03:36:40",CASILLA,MOVIL,"ACTA PREP"
'261216C0300,'261216C03004,26,SONORA,064,HUATABAMPO,1216,0003,C,0,2,4,349,313,0,315,84,-,-,-,7,22,9,161,-,6,-,2,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,24,315,315,619,46,,1,I,7759c70c406f862a2e9061c9242aecb820e0db83eba588d569f27f88bc025815,"07/06/2021 03:56:00","07/06/2021 04:33:52","07/06/2021 04:34:22",CATD,ESCANER,"ACTA PREP"
'261217B0100,'261217B01004,26,SONORA,064,HUATABAMPO,1217,0001,B,0,2,4,356,420,0,420,151,-,-,-,22,18,19,173,-,14,-,3,-,-,-,-,-,-,6,-,-,-,-,-,-,-,0,14,420,420,731,46,,1,I,6d9d2ddba1b7b1815025ac85aec2ca3d29faa1cff08cc8343fa9bba235b30ce8,"07/06/2021 01:54:25","07/06/2021 03:36:41","07/06/2021 03:37:27",CASILLA,MOVIL,"ACTA PREP"
'261217C0100,'261217C01004,26,SONORA,064,HUATABAMPO,1217,0001,C,0,2,4,368,406,0,406,139,-,-,-,14,23,9,187,-,11,-,0,-,-,-,-,-,-,9,-,-,-,-,-,-,-,0,12,406,404,731,46,,1,I,13a2234fcc89fd3c763212080ebf1852ce8fcaef9f6fe9cff03a23961f9ae45d,"07/06/2021 01:39:30","07/06/2021 03:33:34","07/06/2021 03:33:52",CASILLA,MOVIL,"ACTA PREP"
'261217C0200,'261217C02004,26,SONORA,064,HUATABAMPO,1217,0002,C,0,2,4,335,436,0,436,140,-,-,-,28,31,23,176,-,15,-,3,-,-,-,-,-,-,2,-,-,-,-,-,-,-,0,19,437,437,731,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,bd08985ef1c2bf65016f55cd5c3f01061d4122c24a56eb2353ad57774fd602d4,"07/06/2021 02:09:45","07/06/2021 03:37:43","07/06/2021 03:39:16",CASILLA,MOVIL,"ACTA PREP"
'261218B0100,'261218B01004,26,SONORA,064,HUATABAMPO,1218,0001,B,0,2,4,302,355,5,0,93,-,-,-,2,35,24,164,-,17,-,"Sin dato",-,-,-,-,-,-,1,-,-,-,-,-,-,-,0,13,349,349,607,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,ac76f60b90d3391784e2159639841f570f5728ca44b862170cf8c9a4f5987243,"07/06/2021 01:23:00","07/06/2021 01:59:26","07/06/2021 02:01:02",CATD,ESCANER,"ACTA PREP"
'261218C0100,'261218C01004,26,SONORA,064,HUATABAMPO,1218,0001,C,0,2,4,302,346,2,0,104,-,-,-,5,32,22,156,-,12,-,1,-,-,-,-,-,-,3,-,-,-,-,-,-,-,0,13,348,348,606,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,31f028d32b6dd0a4c820688a27f3dd1d177974f1fb9260f8a3ec7b15cebf3d75,"06/06/2021 23:21:16","07/06/2021 01:32:04","07/06/2021 01:32:08",CASILLA,MOVIL,"ACTA PREP"
'261218C0200,'261218C02004,26,SONORA,064,HUATABAMPO,1218,0002,C,0,2,4,306,346,0,1,103,-,-,-,6,36,12,159,-,10,-,2,-,-,-,-,-,-,4,-,-,-,-,-,-,-,0,7,339,339,606,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,620ff1093d65bdc63dbe5dd8142d492e086e52ed08fa4ecd9fdfb0498b59dce5,"06/06/2021 22:45:27","06/06/2021 23:57:56","06/06/2021 23:59:39",CASILLA,MOVIL,"ACTA PREP"
'261218C0300,'261218C03004,26,SONORA,064,HUATABAMPO,1218,0003,C,0,2,4,323,324,1,327,79,-,-,-,9,18,19,166,-,17,-,4,-,-,-,-,-,-,4,-,-,-,-,-,-,-,0,11,327,327,606,46,,1,I,1e7c28d146ce7bde231e3e9c3a68d00149da2f7ee2d74f54597947e7e89cef3a,"06/06/2021 21:53:25","06/06/2021 22:04:08","06/06/2021 22:04:43",CASILLA,MOVIL,"ACTA PREP"
'261219B0100,'261219B01004,26,SONORA,064,HUATABAMPO,1219,0001,B,0,2,4,277,362,0,364,127,-,-,-,7,19,23,142,-,18,-,1,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,27,364,364,595,46,,1,I,a6fbda5634570a7e90cc685227b9e12307235aadf2b7e0bf09945055407b4575,"06/06/2021 22:10:52","06/06/2021 22:37:19","06/06/2021 22:37:24",CASILLA,MOVIL,"ACTA PREP"
'261219E0100,'261219E01004,26,SONORA,064,HUATABAMPO,1219,0001,E,0,2,4,178,267,1,267,82,-,-,-,5,19,25,116,-,3,-,0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,0,16,267,267,400,46,,1,I,8e517e406f5427aded28b9207ef2b7d472ff883ec754bb6f8c26e4e1f9069eee,"06/06/2021 20:47:42","06/06/2021 20:59:50","06/06/2021 20:59:53",CASILLA,MOVIL,"ACTA PREP"
'261220B0100,'261220B01004,26,SONORA,064,HUATABAMPO,1220,0001,B,0,1,4,386,388,1,368,144,-,-,-,9,58,32,124,-,0,-,1,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,11,379,379,729,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,cea9e780ec010773c92454d3df5138da212a38e8cf5ca729c5c87c6ac978d280,"06/06/2021 22:48:52","07/06/2021 02:04:59","07/06/2021 02:05:05",CASILLA,MOVIL,"ACTA PREP"
'261220C0100,'261220C01004,26,SONORA,064,HUATABAMPO,1220,0001,C,0,1,4,404,368,1,369,126,-,-,-,6,57,36,130,-,4,-,2,-,-,-,-,-,-,2,-,-,-,-,-,-,-,0,6,369,369,728,46,,1,I,1bde55f31968cb69743ad53230a5f1463ced35513c14977b885b7ba74626ae58,"06/06/2021 22:26:23","06/06/2021 23:06:38","06/06/2021 23:06:42",CASILLA,MOVIL,"ACTA PREP"
'261221B0100,'261221B01004,26,SONORA,064,HUATABAMPO,1221,0001,B,0,1,4,358,342,0,345,78,-,-,-,4,83,11,148,-,2,-,3,-,-,-,-,-,-,12,-,-,-,-,-,-,-,0,4,345,345,657,46,,1,I,ad10355866c27aeaa5cb2bf7679d18ce07ed648e2afa27f8ddb8d692bcea3685,"06/06/2021 21:52:50","06/06/2021 22:03:36","06/06/2021 22:03:50",CASILLA,MOVIL,"ACTA PREP"
'261221C0100,'261221C01004,26,SONORA,064,HUATABAMPO,1221,0001,C,0,1,4,380,321,0,319,75,-,-,-,4,64,10,150,-,6,-,1,-,-,-,-,-,-,5,-,-,-,-,-,-,-,0,4,319,319,656,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,a15a16cf3f51562035a78287a2bf2195cbfc2e68f627e9c0233c4bce82d9e4b8,"07/06/2021 03:35:00","07/06/2021 04:13:24","07/06/2021 04:13:52",CATD,ESCANER,"ACTA PREP"
'261222B0100,'261222B01004,26,SONORA,064,HUATABAMPO,1222,0001,B,0,2,4,339,306,0,306,61,-,-,-,7,8,47,162,-,6,-,2,-,-,-,-,-,-,1,-,-,-,-,-,-,-,0,12,306,306,600,46,,1,I,4894c72f34c068ccbae7eb671e902e06916e4d8c13d26595f0b8088afb5ff5f9,"07/06/2021 06:11:00","07/06/2021 06:19:05","07/06/2021 06:19:14",CATD,ESCANER,"ACTA PREP"
